player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,position
Jarne Steuckers,707159.0,Genk,Koninklijke Racing Club Genk,Belgian Pro League,2024-2025,MID,22.65845311430527,3097,7000000.0,15.761420707019589,LightGBM,A_v13A_current,14.935928515838912,3066135.450977012,0.8254921911806754,-0.8254921911806754,0.75,0.5596156807925858,0.4739069096382574,1,2,0.85,exact_age_validated,0.23,0.23,3066135.450977012,0.8254921911806772,-0.8254921911806772,-3933864.549022988,-0.5619806498604268,-0.8254921911806772,-0.5619806498604268,-0.748361016817671,-0.7111961338225024,False,True,4716,0.0430399106975568,0.4337159368720404,0.6809416950686378,1.5997564550586283,-0.0011483840779789,0.4731804043400026,0.5251678319909897,27.54550768611462,1227,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1894,False,MID
Jarne Steuckers,707159.0,Genk,Koninklijke Racing Club Genk,Belgian Pro League,2024-2025,MID,22.65845311430527,3097,7000000.0,15.761420707019589,HistGradientBoosting,B_v13B_advanced,14.725255596596064,2483689.207852832,1.0361651104235232,-1.0361651104235232,0.75,0.5596156807925858,0.4739069096382574,1,2,0.85,exact_age_validated,0.23,0.23,2483689.207852832,1.036165110423525,-1.036165110423525,-4516310.792147168,-0.645187256021024,-1.036165110423525,-0.645187256021024,-0.9693998212818106,-0.7767561855541342,False,True,5084,0.0430399106975568,0.4337159368720404,0.6809416950686378,1.5997564550586283,-0.0011483840779789,0.4731804043400026,0.5251678319909897,27.54550768611462,1231,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1889,False,MID
Jarne Steuckers,707159.0,Genk,Koninklijke Racing Club Genk,Belgian Pro League,2024-2025,MID,22.65845311430527,3097,7000000.0,15.761420707019589,RandomForest,A_v13A_current,14.728701302933954,2492262.032734177,1.032719404085633,-1.032719404085633,0.75,0.5596156807925858,0.4739069096382574,1,2,0.85,exact_age_validated,0.23,0.23,2492262.032734177,1.0327194040856345,-1.0327194040856345,-4507737.967265822,-0.6439625667522603,-1.0327194040856345,-0.6439625667522603,-0.9657845734739808,-0.7757912298190047,False,True,5079,0.0430399106975568,0.4337159368720404,0.6809416950686378,1.5997564550586283,-0.0011483840779789,0.4731804043400026,0.5251678319909897,27.54550768611462,1230,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1896,False,MID
Jarne Steuckers,707159.0,Genk,Koninklijke Racing Club Genk,Belgian Pro League,2024-2025,MID,22.65845311430527,3097,7000000.0,15.761420707019589,XGBoost,B_v13B_advanced,14.892938613891602,2937115.5,0.8684820931279855,-0.8684820931279855,0.75,0.5596156807925858,0.4739069096382574,1,2,0.85,exact_age_validated,0.23,0.23,2937115.7309788503,0.8684820931279873,-0.8684820931279873,-4062884.2690211497,-0.5804120384315928,-0.8684820931279873,-0.5804120384315928,-0.7934661806166798,-0.725718571931313,False,True,4789,0.0430399106975568,0.4337159368720404,0.6809416950686378,1.5997564550586283,-0.0011483840779789,0.4731804043400026,0.5251678319909897,27.54550768611462,1228,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1895,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,RandomForest,A_v13A_current,17.3039524180701,32734902.39134059,-0.1562373499306204,0.1562373499306204,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,32734902.39134059,-0.1562373499306204,0.1562373499306204,4734902.391340591,0.1691036568335925,0.1562373499306204,0.1691036568335925,0.2816732412837609,-0.1351610426359388,True,False,2524,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1217,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1882,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,XGBoost,B_v13B_advanced,16.92222785949707,22347562.0,0.2254872086424093,-0.2254872086424093,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,22347563.54638936,0.2254872086424093,-0.2254872086424093,-5652436.453610648,-0.2018727304860945,-0.2254872086424093,-0.2018727304860945,-0.1188335745178549,-0.4274603235001302,False,True,3401,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1221,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1881,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,LightGBM,A_v13A_current,17.19197943331693,29267242.15390374,-0.044264365177451,0.044264365177451,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,29267242.15390374,-0.044264365177451,0.044264365177451,1267242.1539037414,0.045258648353705,0.044264365177451,0.045258648353705,0.1641907723880242,-0.2327408567552019,True,False,2779,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1219,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1886,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,HistGradientBoosting,A_v13A_current,17.252558921730582,31095041.331826583,-0.1048438535911024,0.1048438535911024,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,31095041.331826583,-0.1048438535911024,0.1048438535911024,3095041.3318265826,0.1105371904223779,0.1048438535911024,0.1105371904223779,0.2277509952307488,-0.1813066642978445,True,False,2657,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1218,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1885,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,HistGradientBoosting,B_v13B_advanced,16.70563945331315,17995629.00494579,0.4420756148263294,-0.4420756148263294,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,17995629.00494579,0.4420756148263294,-0.4420756148263294,-10004370.995054211,-0.3572989641090789,-0.4420756148263294,-0.3572989641090789,-0.3460789297146522,-0.5499235795679033,False,True,3882,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1224,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1888,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,LightGBM,B_v13B_advanced,16.752368859995318,18856511.690848563,0.3953462081441614,-0.3953462081441614,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,18856511.690848563,0.3953462081441614,-0.3953462081441614,-9143488.309151435,-0.3265531538982656,-0.3953462081441614,-0.3265531538982656,-0.2970502637453044,-0.5256983767749741,False,True,3762,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1222,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1887,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,XGBoost,A_v13A_current,17.15297508239746,28147666.0,-0.0052600142579812,0.0052600142579812,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,28147668.427770343,-0.0052600142579812,0.0052600142579812,147668.4277703464,0.0052738724203695,0.0052600142579812,0.0052738724203695,0.1232672634381094,-0.2642456146058899,True,False,2869,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1220,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1883,False,MID
Yankuba Minteh,1012534.0,Brighton,Brighton and Hove Albion Football Club,Premier League,2024-2025,MID,20.194387405886378,1838,28000000.0,17.14771506813948,RandomForest,B_v13B_advanced,16.748062550676277,18775484.30853173,0.3996525174632026,-0.3996525174632026,0.75,0.5596157611497077,0.4739069574921822,1,2,0.85,exact_age_validated,0.29,0.2,18775484.30853173,0.3996525174632026,-0.3996525174632026,-9224515.691468265,-0.3294469889810094,-0.3996525174632026,-0.3294469889810094,-0.3015684593774464,-0.5279784839260976,False,True,3771,0.0430399106975568,0.4337160900121121,0.680941779616045,1.5997564550586283,-0.0011483840779789,0.4731804714188758,0.5251679064396907,27.54550889293486,1223,True,0.85,1.0,1.0,0.4583333333333333,0.8933333333333334,89.33333333333334,0.7847024163771822,1884,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,HistGradientBoosting,B_v13B_advanced,15.1173207156296,3675944.688275982,-1.3018101576653258,1.3018101576653258,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,3675944.688275982,-1.3018101576653258,1.3018101576653258,2675944.688275982,2.6759446882759823,1.3018101576653258,2.6759446882759823,1.4836124594725906,1.8400262085677783,True,False,377,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1733,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1904,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,LightGBM,A_v13A_current,15.306307867839164,4440634.669789245,-1.4907973098748908,1.4907973098748908,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,4440634.669789245,-1.4907973098748908,1.4907973098748908,3440634.6697892454,3.440634669789245,1.4907973098748908,3.440634669789245,1.6818984771231615,2.4425398437220363,True,False,241,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1730,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1897,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,LightGBM,B_v13B_advanced,15.217473584103644,4063168.248794042,-1.40196302613937,1.40196302613937,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,4063168.248794042,-1.40196302613937,1.40196302613937,3063168.248794042,3.063168248794042,1.40196302613937,3.063168248794042,1.588693218740175,2.1451269431209017,True,False,300,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1731,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1898,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,XGBoost,B_v13B_advanced,15.046940803527832,3426126.25,-1.2314302455635584,1.2314302455635584,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,3426126.235562345,-1.2314302455635584,1.2314302455635584,2426126.235562345,2.4261262355623456,1.2314302455635584,2.4261262355623456,1.4097695959228935,1.6431895457214316,True,False,463,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1734,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1899,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,HistGradientBoosting,A_v13A_current,15.466855950054256,5213989.971290833,-1.651345392089981,1.651345392089981,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,5213989.971290842,-1.6513453920899828,1.6513453920899828,4213989.971290842,4.213989971290841,1.6513453920899828,4.213989971290841,1.850346117566816,3.0518810476586307,True,False,186,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1729,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1902,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,RandomForest,B_v13B_advanced,14.88830155081203,2923527.668761053,-1.0727909928477573,1.0727909928477573,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,2923527.668761053,-1.0727909928477573,1.0727909928477573,1923527.668761053,1.9235276687610527,1.0727909928477573,1.9235276687610527,1.2433247064353918,1.247182671265585,True,False,659,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1735,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1900,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,RandomForest,A_v13A_current,14.709029324751851,2443713.3978746864,-0.8935187667875795,0.8935187667875795,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,2443713.397874682,-0.8935187667875777,0.8935187667875777,1443713.3978746822,1.443713397874682,0.8935187667875777,1.443713397874682,1.0552316251585854,0.8691279725777047,True,False,953,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1736,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1901,False,MID
Eliezer Mayenda,967346.0,Sunderland,Sunderland Association Football Club,Championship,2024-2025,MID,19.381245722108144,2155,1000000.0,13.815510557964274,XGBoost,A_v13A_current,15.12330722808838,3698016.75,-1.3077966701241053,1.3077966701241053,0.4285714285714285,0.356674515367823,0.3142185024421128,1,1,0.85,exact_age_validated,0.33,0.21,3698016.778452687,-1.307796670124107,1.307796670124107,2698016.778452687,2.698016778452687,1.307796670124107,2.698016778452687,1.489893530440584,1.857417224024136,True,False,373,-0.1634887584164775,0.0469621073833726,0.3988072444717701,1.5997564550586283,0.889997660433723,0.26921934433556,0.2987979597167547,23.87603140461988,1732,False,0.85,1.0,1.0,0.4523809523809524,0.8927380952380953,89.27380952380953,0.7792414766885556,1903,False,MID
Brian Brobbey,473169.0,Ajax,Sunderland Association Football Club,Eredivisie,2024-2025,ATT,22.874743326488705,1555,30000000.0,17.216707939626428,HistGradientBoosting,A_v13A_current,14.509257273535804,2001199.4295372453,2.7074506660906223,-2.7074506660906223,-0.1428571428571428,-0.1541506750653525,-0.392357036786398,0,4,0.85,exact_age_validated,0.23,0.17,2001199.429537242,2.707450666090624,-2.707450666090624,-27998800.57046276,-0.9332933523487588,-2.330947388884084,-0.9027963775734024,-2.327890166888928,-0.979731263072822,False,True,6160,-0.5306508368414276,-0.926539735802564,-0.8495570235778295,-0.6249944573526541,-1.7834404731013829,-0.8012178970779894,-0.8892461777822936,4.617727549412744,5808,False,0.85,0.8638888888888889,1.0,0.9285714285714286,0.8927182539682541,89.2718253968254,0.7790594453656015,1906,False,ATT
Brian Brobbey,473169.0,Ajax,Sunderland Association Football Club,Eredivisie,2024-2025,ATT,22.874743326488705,1555,30000000.0,17.216707939626428,XGBoost,A_v13A_current,14.445664405822754,1877899.375,2.771043533803674,-2.771043533803674,-0.1428571428571428,-0.1541506750653525,-0.392357036786398,0,4,0.85,exact_age_validated,0.23,0.17,1877899.4678528968,2.771043533803674,-2.771043533803674,-28122100.532147106,-0.93740335107157,-2.330947388884084,-0.9027963775734024,-2.327890166888928,-0.979731263072822,False,True,6177,-0.5306508368414276,-0.926539735802564,-0.8495570235778295,-0.6249944573526541,-1.7834404731013829,-0.8012178970779894,-0.8892461777822936,4.617727549412744,5805,False,0.85,0.8638888888888889,1.0,0.9285714285714286,0.8927182539682541,89.2718253968254,0.7790594453656015,1907,False,ATT
Brian Brobbey,473169.0,Ajax,Sunderland Association Football Club,Eredivisie,2024-2025,ATT,22.874743326488705,1555,30000000.0,17.216707939626428,LightGBM,A_v13A_current,14.219637110491115,1497993.509826919,2.9970708291353105,-2.9970708291353105,-0.1428571428571428,-0.1541506750653525,-0.392357036786398,0,4,0.85,exact_age_validated,0.23,0.17,1497993.5098269165,2.9970708291353123,-2.9970708291353123,-28502006.490173083,-0.9500668830057696,-2.330947388884084,-0.9027963775734024,-2.327890166888928,-0.979731263072822,False,True,6168,-0.5306508368414276,-0.926539735802564,-0.8495570235778295,-0.6249944573526541,-1.7834404731013829,-0.8012178970779894,-0.8892461777822936,4.617727549412744,5806,False,0.85,0.8638888888888889,1.0,0.9285714285714286,0.8927182539682541,89.2718253968254,0.7790594453656015,1910,False,ATT
Brian Brobbey,473169.0,Ajax,Sunderland Association Football Club,Eredivisie,2024-2025,ATT,22.874743326488705,1555,30000000.0,17.216707939626428,RandomForest,B_v13B_advanced,14.391678439825014,1779207.2178493843,2.8250294998014134,-2.8250294998014134,-0.1428571428571428,-0.1541506750653525,-0.392357036786398,0,4,0.85,exact_age_validated,0.23,0.17,1779207.2178493843,2.8250294998014134,-2.8250294998014134,-28220792.78215061,-0.940693092738354,-2.330947388884084,-0.9027963775734024,-2.327890166888928,-0.979731263072822,False,True,6185,-0.5306508368414276,-0.926539735802564,-0.8495570235778295,-0.6249944573526541,-1.7834404731013829,-0.8012178970779894,-0.8892461777822936,4.617727549412744,5803,False,0.85,0.8638888888888889,1.0,0.9285714285714286,0.8927182539682541,89.2718253968254,0.7790594453656015,1908,False,ATT
