dataset,suffix,size_mb,modified_at_utc,modified_at_local_naive,sha256_16,read_error,n_columns_sample,columns_sample
reports/sprint_13b/productive/advanced_features_contribution_ranking_v13b.csv,.csv,0.0,2026-06-09T20:57:36.219352+00:00,2026-06-09T22:57:36,25f6be5426b3ce7e,,7,"advanced_feature, mean_importance, mean_normalized_importance, best_rank, models_top_15, models_top_10, contribution_rank"
reports/sprint_13b/productive/advanced_features_coverage_v13b.csv,.csv,0.0,2026-06-09T20:57:36.220367+00:00,2026-06-09T22:57:36,52dab0ac0a9c1693,,3,"feature, coverage, coverage_pct"
reports/sprint_13b/productive/advanced_features_importance_summary_v13b.csv,.csv,0.001,2026-06-09T20:57:36.220367+00:00,2026-06-09T22:57:36,7229b9f2eb5824b7,,6,"model, advanced_feature, importance, rank, top_15, top_10"
reports/sprint_13b/productive/advanced_features_performance_summary.csv,.csv,0.001,2026-06-09T20:57:36.221374+00:00,2026-06-09T22:57:36,8955e28908bc961a,,4,"item, value, metric, numeric_value"
reports/sprint_13b/productive/correlation_advanced_features.csv,.csv,0.0,2026-06-09T20:57:36.221374+00:00,2026-06-09T22:57:36,51f5a3508e630aa8,,4,"Unnamed: 0, finishing_index_v2, availability_index, defensive_activity_index"
reports/sprint_13b/productive/feature_importance_all_aggregated_v13b.csv,.csv,0.003,2026-06-09T20:57:36.222858+00:00,2026-06-09T22:57:36,997ef499cd22f0a2,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/productive/feature_importance_all_transformed_v13b.csv,.csv,0.006,2026-06-09T20:57:36.223959+00:00,2026-06-09T22:57:36,95cd1b8a49c81be9,,6,"model, feature_set, transformed_feature, feature, importance, rank"
reports/sprint_13b/productive/feature_importance_lightgbm_v13b.csv,.csv,0.001,2026-06-09T20:57:36.223959+00:00,2026-06-09T22:57:36,e46b76ade88358d5,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/productive/feature_importance_rf_v13b.csv,.csv,0.001,2026-06-09T20:57:36.225139+00:00,2026-06-09T22:57:36,17e17c036a1c9b81,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/productive/feature_importance_xgboost_v13b.csv,.csv,0.001,2026-06-09T20:57:36.225139+00:00,2026-06-09T22:57:36,23979fad491344a4,,7,"model, feature_set, original_feature, importance, max_component_importance, n_components, rank"
reports/sprint_13b/productive/feature_sets_v13b.csv,.csv,0.0,2026-06-09T20:57:36.226139+00:00,2026-06-09T22:57:36,f9668804972f45fb,,5,"feature_set, n_numeric_features, n_categorical_features, numeric_features, categorical_features"
reports/sprint_13b/productive/ml_model_comparison_raw_v13b.csv,.csv,0.002,2026-06-09T20:57:36.228526+00:00,2026-06-09T22:57:36,260f31a86b1f1494,,7,"model, feature_set, split, MAE_log, RMSE_log, R2, RMSE_multiplicative_factor"
reports/sprint_13b/productive/ml_model_comparison_test_v13b.csv,.csv,0.001,2026-06-09T20:57:36.229848+00:00,2026-06-09T22:57:36,17c48b30ed742bd6,,16,"model, split, feature_set_A, feature_set_B, MAE_A, MAE_B, RMSE_A, RMSE_B, R2_A, R2_B, delta_MAE_B_minus_A, delta_RMSE_B_minus_A, delta_R2_B_minus_A, MAE_improves, RMSE_improves, R2_improves"
reports/sprint_13b/productive/ml_model_comparison_v13b.csv,.csv,0.002,2026-06-09T20:57:36.231032+00:00,2026-06-09T22:57:36,b78eda498e462476,,16,"model, split, feature_set_A, feature_set_B, MAE_A, MAE_B, RMSE_A, RMSE_B, R2_A, R2_B, delta_MAE_B_minus_A, delta_RMSE_B_minus_A, delta_R2_B_minus_A, MAE_improves, RMSE_improves, R2_improves"
reports/sprint_13b/productive/ml_success_criteria_v13b.csv,.csv,0.0,2026-06-09T20:57:36.231032+00:00,2026-06-09T22:57:36,1a9f43c413421c17,,3,"criterion, satisfied, sprint_13b5_success"
reports/sprint_13b/productive/ols_model_comparison.csv,.csv,0.001,2026-06-09T20:57:36.232229+00:00,2026-06-09T22:57:36,308b19dc34b8b029,,15,"model, nobs_train, n_params, train_R2_in_sample, train_adj_R2_in_sample, AIC, BIC, n_train_metric, train_MAE_log, train_RMSE_log, train_R2_oos_style, n_test, test_MAE_log, test_RMSE_log, test_R2"
reports/sprint_13b/productive/predictions/04_ml_test_predictions_v13b.csv,.csv,1.454,2026-06-09T20:57:36.242357+00:00,2026-06-09T22:57:36,beec8986b01c05e1,,17,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml"
reports/sprint_13b/productive/predictions/04_ml_test_predictions_v13b.parquet,.parquet,0.278,2026-06-08T23:54:01.630837+00:00,2026-06-09T01:54:01,681a9ffdd8537ff8,,17,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml"
reports/sprint_13b/productive/rankings/scoring_dataset.csv,.csv,3.07,2026-06-10T16:41:59.202322+00:00,2026-06-10T18:41:59,e94b57397489ba36,,38,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml, market_value_growth_prev, delta_log_market_value_prev, growth_index, breakout_indicator, career_year, matching_confidence, matching_method, goals_per90, assists_per90, predicted_market_value_eur, residual_observed_minus_predicted_log, inefficiency_score_log, market_value_gap_eur, market_value_gap_pct, inefficiency_score_log_winsorized, market_value_gap_pct_winsorized, inefficiency_score_z, market_value_gap_pct_z, is_undervalued, is_overvalued, inefficiency_rank"
reports/sprint_13b/productive/rankings/scoring_dataset_confidence.csv,.csv,4.626,2026-06-10T16:42:02.192346+00:00,2026-06-10T18:42:02,535b64f61b0efc4e,,57,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml, market_value_growth_prev, delta_log_market_value_prev, growth_index, breakout_indicator, career_year, matching_confidence, matching_method, goals_per90, assists_per90, predicted_market_value_eur, residual_observed_minus_predicted_log, inefficiency_score_log, market_value_gap_eur, market_value_gap_pct, inefficiency_score_log_winsorized, market_value_gap_pct_winsorized, inefficiency_score_z, market_value_gap_pct_z, is_undervalued, is_overvalued, inefficiency_rank, market_value_growth_prev_growth_component_z, delta_log_market_value_prev_growth_component_z, growth_index_growth_component_z, breakout_indicator_growth_component_z, career_year_growth_component_z, growth_score_raw, growth_score_z, growth_score, growth_rank, high_growth_flag, matching_confidence_component, minutes_reliability_component, feature_completeness_component, temporal_stability_component, confidence_score_raw, confidence_score, confidence_score_z, confidence_rank, low_confidence_flag"
reports/sprint_13b/productive/rankings/scoring_dataset_growth.csv,.csv,4.037,2026-06-10T16:42:00.647366+00:00,2026-06-10T18:42:00,1ff81ef4ceac706f,,48,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml, market_value_growth_prev, delta_log_market_value_prev, growth_index, breakout_indicator, career_year, matching_confidence, matching_method, goals_per90, assists_per90, predicted_market_value_eur, residual_observed_minus_predicted_log, inefficiency_score_log, market_value_gap_eur, market_value_gap_pct, inefficiency_score_log_winsorized, market_value_gap_pct_winsorized, inefficiency_score_z, market_value_gap_pct_z, is_undervalued, is_overvalued, inefficiency_rank, market_value_growth_prev_growth_component_z, delta_log_market_value_prev_growth_component_z, growth_index_growth_component_z, breakout_indicator_growth_component_z, career_year_growth_component_z, growth_score_raw, growth_score_z, growth_score, growth_rank, high_growth_flag"
reports/sprint_13b/productive/rankings/scoring_dataset_opportunity.csv,.csv,5.017,2026-06-10T16:42:03.661161+00:00,2026-06-10T18:42:03,772ac2e6336bf837,,63,"player_name_fbref, player_id_tm, club, current_club_name_tm, league, season, position_group, age, minutes_played, market_value_eur, log_market_value_eur, model, feature_set, predicted_log_market_value_ml, predicted_market_value_ml_eur, residual_log_observed_minus_predicted, inefficiency_score_ml, market_value_growth_prev, delta_log_market_value_prev, growth_index, breakout_indicator, career_year, matching_confidence, matching_method, goals_per90, assists_per90, predicted_market_value_eur, residual_observed_minus_predicted_log, inefficiency_score_log, market_value_gap_eur, market_value_gap_pct, inefficiency_score_log_winsorized, market_value_gap_pct_winsorized, inefficiency_score_z, market_value_gap_pct_z, is_undervalued, is_overvalued, inefficiency_rank, market_value_growth_prev_growth_component_z, delta_log_market_value_prev_growth_component_z, growth_index_growth_component_z, breakout_indicator_growth_component_z, career_year_growth_component_z, growth_score_raw, growth_score_z, growth_score, growth_rank, high_growth_flag, matching_confidence_component, minutes_reliability_component, feature_completeness_component, temporal_stability_component, confidence_score_raw, confidence_score, confidence_score_z, confidence_rank, low_confidence_flag, opportunity_score_raw, opportunity_score, opportunity_rank, opportunity_tier, is_scouting_target, is_high_priority_or_target"
reports/sprint_13b/productive/rankings/scouting_shortlist.csv,.csv,0.023,2026-06-10T16:42:04.971498+00:00,2026-06-10T18:42:04,c23addbbe930fd5d,,18,"player_name_fbref, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/sprint_13b/productive/rankings/top_high_potential.csv,.csv,0.012,2026-06-10T16:42:04.961698+00:00,2026-06-10T18:42:04,19a0d46f256495f4,,18,"player_name_fbref, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/sprint_13b/productive/rankings/top_low_risk.csv,.csv,0.013,2026-06-10T16:42:04.966155+00:00,2026-06-10T18:42:04,aceccf7fb9e097c2,,18,"player_name_fbref, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/sprint_13b/productive/rankings/top_undervalued_by_league.csv,.csv,0.053,2026-06-10T16:42:04.951340+00:00,2026-06-10T18:42:04,0c64cbac92bf8e4a,,18,"player_name_fbref, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/sprint_13b/productive/rankings/top_undervalued_by_position.csv,.csv,0.019,2026-06-10T16:42:04.956702+00:00,2026-06-10T18:42:04,368d747d542f8240,,18,"player_name_fbref, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/sprint_13b/productive/rankings/top_undervalued_global.csv,.csv,0.012,2026-06-10T16:42:04.942518+00:00,2026-06-10T18:42:04,b1debde6a8472bf7,,18,"player_name_fbref, club, league, season, position_group, age, minutes_played, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, growth_score, confidence_score, opportunity_score, opportunity_tier, matching_confidence, matching_method"
reports/sprint_13b/productive/vif_model_b.csv,.csv,0.001,2026-06-09T20:57:36.256620+00:00,2026-06-09T22:57:36,32a25fbe1651ae8f,,2,"variable, vif"
reports/strategy/optimized_transfer_portfolio.csv,.csv,0.002,2026-06-10T12:29:20.180013+00:00,2026-06-10T14:29:20,fc6d9b93648e9ea2,,32,"player_name_fbref, club, league, position, position_group, age, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, matching_confidence, expected_upside, expected_roi, inefficiency_score_norm, upside_score_norm, matching_confidence_norm, age_potential_score, portfolio_value_score, player_level_tier, player_level_rank, portfolio_cost, is_eligible_portfolio, risk_proxy, roi_score_norm, optimization_score, scenario, budget, max_signings, minimum_player_level, solver_status, budget_utilization"
reports/strategy/scenario_comparison.csv,.csv,0.001,2026-06-10T12:29:20.181085+00:00,2026-06-10T14:29:20,b417fefc35b0f83b,,14,"scenario, budget, max_signings, positions_needed, players_selected, total_cost, budget_utilization, expected_upside, expected_roi, avg_portfolio_score, avg_optimization_score, avg_confidence, avg_risk_proxy, selected_players"
reports/strategy/scenario_grid.csv,.csv,0.005,2026-06-10T12:29:20.183100+00:00,2026-06-10T14:29:20,75ee9d3cd539ff63,,16,"scenario, budget, max_signings, players_selected, total_cost, budget_utilization, expected_upside, expected_roi, avg_portfolio_score, avg_optimization_score, avg_confidence, avg_risk_proxy, solver_status, elapsed_seconds, selected_players, error"
reports/strategy/scenario_grid_portfolios.csv,.csv,0.034,2026-06-10T12:29:20.184099+00:00,2026-06-10T14:29:20,aa3f6e29182af306,,29,"player_name_fbref, club, league, position, position_group, age, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, matching_confidence, expected_upside, portfolio_value_score, portfolio_cost, is_eligible_portfolio, expected_roi, matching_confidence_norm, risk_proxy, roi_score_norm, optimization_score, scenario, budget, max_signings, solver_status, budget_utilization, grid_scenario, grid_budget, grid_elapsed_seconds"
reports/strategy/scenario_portfolios.csv,.csv,0.005,2026-06-10T12:29:20.185446+00:00,2026-06-10T14:29:20,3f85fb59d5586d8b,,28,"player_name_fbref, club, league, position, position_group, age, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, matching_confidence, expected_upside, portfolio_value_score, portfolio_cost, is_eligible_portfolio, expected_roi, matching_confidence_norm, risk_proxy, roi_score_norm, optimization_score, scenario, budget, max_signings, solver_status, budget_utilization, scenario_run, scenario_budget"
reports/strategy/transfer_portfolio_dataset.csv,.csv,1.823,2026-06-10T18:04:26.445118+00:00,2026-06-10T20:04:26,5c3668df7b0d27db,,23,"player_name_fbref, club, league, position, position_group, age, market_value_eur, predicted_market_value_eur, market_value_gap_eur, market_value_gap_pct, inefficiency_score_z, matching_confidence, expected_upside, expected_roi, inefficiency_score_norm, upside_score_norm, matching_confidence_norm, age_potential_score, portfolio_value_score, player_level_tier, player_level_rank, portfolio_cost, is_eligible_portfolio"
reports/tables/01_dataset_summary.csv,.csv,0.0,2026-06-02T20:10:07.508864+00:00,2026-06-02T22:10:07,2e4cdc5fcd87e48d,,6,"dataset, rows, columns, players, seasons, leagues"
reports/tables/01_market_value_by_league.csv,.csv,0.0,2026-06-02T20:10:07.514961+00:00,2026-06-02T22:10:07,b1a122af55c65dce,,5,"league, n_obs, median_market_value, mean_market_value, median_log_market_value"
