dataset,file,variable,rows,non_null,coverage_pct,numeric_non_null,numeric_coverage_pct,min,max,mean,std
shooting,fbref_shooting_premier_league_2020_2021.parquet,"('standard',_'g_per_sh')",532,436,0.8195,436,0.8195,0.0,1.0,0.07862385321100918,0.10126980364780883
shooting,fbref_shooting_premier_league_2020_2021.parquet,"('standard',_'g_per_sot')",532,382,0.718,382,0.718,0.0,1.0,0.2428010471204189,0.24195780027054625
shooting,fbref_shooting_premier_league_2020_2021.parquet,"('standard',_'pk')",532,532,1.0,532,1.0,0,9,0.19172932330827067,0.8508814627760808
shooting,fbref_shooting_premier_league_2020_2021.parquet,"('standard',_'pkatt')",532,532,1.0,532,1.0,0,11,0.23684210526315788,0.9954301370244429
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('nation',_'')",546,545,0.9982,0,0.0,,,,
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('pos',_'')",546,546,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('age',_'')",546,546,1.0,546,1.0,16,39,25.456043956043956,4.372022196017307
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('born',_'')",546,546,1.0,546,1.0,1981,2004,1995.1373626373627,4.371025912411003
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('90s',_'')",546,546,1.0,546,1.0,0.0,38.0,15.283882783882785,11.251539194889073
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'gls')",546,546,1.0,546,1.0,0,23,1.8992673992673992,3.2570205631143816
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'sh')",546,546,1.0,546,1.0,0,139,17.842490842490843,21.639432839167327
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'sot')",546,546,1.0,546,1.0,0,60,6.131868131868132,8.453706151525516
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'sot_pct')",546,453,0.8297,453,0.8297,0.0,100.0,31.326048565121418,20.447675107850777
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'sh_per_90')",546,546,1.0,546,1.0,0.0,20.0,1.2365201465201467,1.48033543699237
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'sot_per_90')",546,546,1.0,546,1.0,0.0,10.0,0.3931868131868132,0.6388037199012963
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'g_per_sh')",546,453,0.8297,453,0.8297,0.0,1.0,0.08320088300220753,0.11080616416480492
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'g_per_sot')",546,392,0.7179,392,0.7179,0.0,1.0,0.26875000000000016,0.2618305005102394
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'pk')",546,546,1.0,546,1.0,0,6,0.15384615384615385,0.6760339319925912
shooting,fbref_shooting_premier_league_2021_2022.parquet,"('standard',_'pkatt')",546,546,1.0,546,1.0,0,7,0.18864468864468864,0.7870157279819786
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('nation',_'')",569,569,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('pos',_'')",569,569,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('age',_'')",569,569,1.0,569,1.0,15,37,25.31810193321617,4.413771571976888
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('born',_'')",569,569,1.0,569,1.0,1984,2007,1996.2601054481547,4.400605030759797
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('90s',_'')",569,569,1.0,569,1.0,0.0,38.0,14.673462214411249,11.449625530459164
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'gls')",569,569,1.0,569,1.0,0,36,1.8242530755711774,3.558471667991237
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'sh')",569,569,1.0,569,1.0,0,132,16.878734622144112,21.515578727365543
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'sot')",569,569,1.0,569,1.0,0,64,5.8769771528998245,8.921546595922115
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'sot_pct')",569,467,0.8207,467,0.8207,0.0,100.0,31.29357601713062,20.380197445419252
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'sh_per_90')",569,569,1.0,569,1.0,0.0,15.0,1.2288752196836557,1.4640376111999631
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'sot_per_90')",569,569,1.0,569,1.0,0.0,12.86,0.4139894551845343,0.7743018708569382
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'g_per_sh')",569,467,0.8207,467,0.8207,0.0,1.0,0.07972162740899356,0.10106794352989985
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'g_per_sot')",569,403,0.7083,403,0.7083,0.0,1.0,0.25111662531017376,0.2407202992772016
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'pk')",569,569,1.0,569,1.0,0,7,0.13005272407732865,0.6505362068095881
shooting,fbref_shooting_premier_league_2022_2023.parquet,"('standard',_'pkatt')",569,569,1.0,569,1.0,0,8,0.17398945518453426,0.8024775060872018
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('nation',_'')",580,580,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('pos',_'')",580,580,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('age',_'')",580,580,1.0,580,1.0,15,38,24.906896551724138,4.464593468892228
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('born',_'')",580,580,1.0,580,1.0,1984,2007,1997.703448275862,4.461501622148726
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('90s',_'')",580,580,1.0,580,1.0,0.0,38.0,14.383448275862069,11.38534199172239
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'gls')",580,580,1.0,580,1.0,0,27,2.0637931034482757,3.6212383627828926
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'sh')",580,580,1.0,580,1.0,0,121,18.070689655172412,22.965247519923683
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'sot')",580,580,1.0,580,1.0,0,59,6.474137931034483,9.401301867456935
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'sot_pct')",580,465,0.8017,465,0.8017,0.0,100.0,32.32752688172044,20.070354040908214
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'sh_per_90')",580,580,1.0,580,1.0,0.0,30.0,1.3619655172413794,2.000493703878604
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'sot_per_90')",580,580,1.0,580,1.0,0.0,7.5,0.4492241379310344,0.6327101982154651
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'g_per_sh')",580,465,0.8017,465,0.8017,0.0,1.0,0.09176344086021508,0.11888992643964678
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'g_per_sot')",580,405,0.6983,405,0.6983,0.0,1.0,0.2792345679012346,0.25479103608531667
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'pk')",580,580,1.0,580,1.0,0,9,0.16551724137931034,0.779830308838436
shooting,fbref_shooting_premier_league_2023_2024.parquet,"('standard',_'pkatt')",580,580,1.0,580,1.0,0,9,0.18448275862068966,0.85902738995741
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('nation',_'')",574,573,0.9983,0,0.0,,,,
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('pos',_'')",574,574,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('age',_'')",574,573,0.9983,573,0.9983,15,39,25.04886561954625,4.490983928716984
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('born',_'')",574,573,0.9983,573,0.9983,1985,2009,1998.5741710296684,4.516887065325798
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('90s',_'')",574,574,1.0,574,1.0,0.0,38.0,14.535365853658535,11.707284472767434
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'gls')",574,574,1.0,574,1.0,0,29,1.8850174216027875,3.5379792178014187
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'sh')",574,574,1.0,574,1.0,0,130,17.153310104529616,22.166532510615095
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'sot')",574,574,1.0,574,1.0,0,61,6.024390243902439,9.104556377727995
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'sot_pct')",574,467,0.8136,467,0.8136,0.0,100.0,31.765096359743044,21.784958638896242
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'sh_per_90')",574,574,1.0,574,1.0,0.0,90.0,1.4166898954703833,4.011546274100797
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'sot_per_90')",574,574,1.0,574,1.0,0.0,90.0,0.5966027874564461,3.8328559552746064
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'g_per_sh')",574,467,0.8136,467,0.8136,0.0,1.0,0.07963597430406853,0.10797430662853777
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'g_per_sot')",574,396,0.6899,396,0.6899,0.0,1.0,0.251010101010101,0.24072041642755
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'pk')",574,574,1.0,574,1.0,0,9,0.12020905923344948,0.674524685487047
shooting,fbref_shooting_premier_league_2024_2025.parquet,"('standard',_'pkatt')",574,574,1.0,574,1.0,0,9,0.1445993031358885,0.7295773930811936
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('nation',_'')",551,551,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('pos',_'')",551,551,1.0,0,0.0,,,,
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('age',_'')",551,551,1.0,551,1.0,15,39,24.851179673321234,4.281842579844323
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('born',_'')",551,551,1.0,551,1.0,1986,2009,1999.765880217786,4.312940053562783
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('90s',_'')",551,551,1.0,551,1.0,0.0,38.0,15.141016333938296,11.409072389259746
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'gls')",551,551,1.0,551,1.0,0,27,1.823956442831216,3.138014362025952
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'sh')",551,551,1.0,551,1.0,0,126,17.234119782214155,19.652378923686864
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'sot')",551,551,1.0,551,1.0,0,59,5.773139745916516,7.7017875691579265
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'sot_pct')",551,456,0.8276,456,0.8276,0.0,100.0,29.52280701754385,18.373474837325702
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'sh_per_90')",551,551,1.0,551,1.0,0.0,30.0,1.294119782214156,1.7768095759710711
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'sot_per_90')",551,551,1.0,551,1.0,0.0,6.43,0.38246823956442827,0.500243292071136
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'g_per_sh')",551,456,0.8276,456,0.8276,0.0,0.5,0.07664473684210527,0.09034204170656546
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'g_per_sot')",551,393,0.7132,393,0.7132,0.0,1.0,0.26010178117048355,0.2474863216626015
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'pk')",551,551,1.0,551,1.0,0,8,0.1397459165154265,0.6553826979549806
shooting,fbref_shooting_premier_league_2025_2026.parquet,"('standard',_'pkatt')",551,551,1.0,551,1.0,0,9,0.16696914700544466,0.768278877486435
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('nation',_'')",562,562,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('pos',_'')",562,562,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('age',_'')",562,562,1.0,562,1.0,16,38,24.480427046263344,4.089960905615514
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('born',_'')",562,562,1.0,562,1.0,1981,2003,1994.1957295373666,4.1056610087629535
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('90s',_'')",562,562,1.0,562,1.0,0.0,34.0,11.93932384341637,9.590785921214204
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'gls')",562,562,1.0,562,1.0,0,19,1.304270462633452,2.5524689214893037
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'sh')",562,562,1.0,562,1.0,0,92,12.875444839857652,16.276317295497947
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'sot')",562,562,1.0,562,1.0,0,40,4.213523131672598,6.396631414093716
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'sot_pct')",562,453,0.806,453,0.806,0.0,100.0,28.54944812362031,20.981860705787263
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'sh_per_90')",562,562,1.0,562,1.0,0.0,30.0,1.223149466192171,1.7359538288733678
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'sot_per_90')",562,562,1.0,562,1.0,0.0,30.0,0.42190391459074733,1.3634945553671431
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'g_per_sh')",562,453,0.806,453,0.806,0.0,1.0,0.0731346578366446,0.11527332645392051
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'g_per_sot')",562,366,0.6512,366,0.6512,0.0,1.0,0.24827868852459017,0.2682557335049436
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'pk')",562,562,1.0,562,1.0,0,8,0.1601423487544484,0.715984032490199
shooting,fbref_shooting_primeira_liga_2019_2020.parquet,"('standard',_'pkatt')",562,562,1.0,562,1.0,0,10,0.20462633451957296,0.893098884615236
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('nation',_'')",543,543,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('pos',_'')",543,543,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('age',_'')",543,543,1.0,543,1.0,15,38,24.769797421731123,4.098020554866877
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('born',_'')",543,543,1.0,543,1.0,1982,2005,1994.913443830571,4.100430150245474
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('90s',_'')",543,543,1.0,543,1.0,0.0,34.0,12.361510128913444,9.989574414222847
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'gls')",543,543,1.0,543,1.0,0,23,1.3112338858195212,2.597330972270157
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'sh')",543,543,1.0,543,1.0,0,92,12.760589318600369,15.873977673530291
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'sot')",543,543,1.0,543,1.0,0,39,4.410681399631676,6.476386008732021
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'sot_pct')",543,447,0.8232,447,0.8232,0.0,100.0,31.197091722595076,21.880758497360628
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'sh_per_90')",543,543,1.0,543,1.0,0.0,45.0,1.232596685082873,2.307065370738298
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'sot_per_90')",543,543,1.0,543,1.0,0.0,9.0,0.37504604051565377,0.5828169502574169
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'g_per_sh')",543,447,0.8232,447,0.8232,0.0,1.0,0.07147651006711407,0.11058573671353226
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'g_per_sot')",543,374,0.6888,374,0.6888,0.0,1.0,0.229331550802139,0.2606587493508288
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'pk')",543,543,1.0,543,1.0,0,7,0.14548802946593,0.5975139851876425
shooting,fbref_shooting_primeira_liga_2020_2021.parquet,"('standard',_'pkatt')",543,543,1.0,543,1.0,0,8,0.20257826887661143,0.7607972978768893
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('nation',_'')",581,581,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('pos',_'')",581,581,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('age',_'')",581,581,1.0,581,1.0,15,40,24.524956970740103,4.187602417465868
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('born',_'')",581,581,1.0,581,1.0,1981,2005,1996.1738382099827,4.163354570202631
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('90s',_'')",581,581,1.0,581,1.0,0.0,33.0,11.520309810671257,9.806614617118358
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'gls')",581,581,1.0,581,1.0,0,26,1.3528399311531842,2.7955222243960804
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'sh')",581,581,1.0,581,1.0,0,101,12.950086058519794,16.92730667293169
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'sot')",581,581,1.0,581,1.0,0,44,4.416523235800344,7.060477830969682
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'sot_pct')",581,461,0.7935,461,0.7935,0.0,100.0,30.061605206073757,21.49336249475069
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'sh_per_90')",581,581,1.0,581,1.0,0.0,18.0,1.2335111876075733,1.5313015858600096
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'sot_per_90')",581,581,1.0,581,1.0,0.0,18.0,0.445197934595525,1.0478611238576792
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'g_per_sh')",581,461,0.7935,461,0.7935,0.0,1.0,0.08021691973969632,0.1355422147302073
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'g_per_sot')",581,382,0.6575,382,0.6575,0.0,1.0,0.24476439790575927,0.2711631831665522
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'pk')",581,581,1.0,581,1.0,0,7,0.14629948364888123,0.6440236447386786
shooting,fbref_shooting_primeira_liga_2021_2022.parquet,"('standard',_'pkatt')",581,581,1.0,581,1.0,0,7,0.18244406196213425,0.7271352971765459
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('nation',_'')",580,578,0.9966,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('pos',_'')",580,580,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('age',_'')",580,580,1.0,580,1.0,16,41,24.627586206896552,4.187645003431672
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('born',_'')",580,580,1.0,580,1.0,1981,2005,1997.0413793103448,4.178034281856203
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('90s',_'')",580,580,1.0,580,1.0,0.0,34.0,11.556034482758621,9.970343665792443
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'gls')",580,580,1.0,580,1.0,0,22,1.2689655172413794,2.5449470337673197
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'sh')",580,580,1.0,580,1.0,0,103,13.475862068965517,17.97180011652325
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'sot')",580,580,1.0,580,1.0,0,50,4.537931034482758,7.136488921244264
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'sot_pct')",580,473,0.8155,473,0.8155,0.0,100.0,29.48224101479915,21.91558394256205
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'sh_per_90')",580,580,1.0,580,1.0,0.0,25.71,1.2768965517241377,1.6201343330054172
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'sot_per_90')",580,580,1.0,580,1.0,0.0,12.86,0.41572413793103447,0.7526306149727414
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'g_per_sh')",580,473,0.8155,473,0.8155,0.0,1.0,0.06545454545454545,0.09677782603318967
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'g_per_sot')",580,380,0.6552,380,0.6552,0.0,1.0,0.23049999999999998,0.25734490167261237
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'pk')",580,580,1.0,580,1.0,0,7,0.14310344827586208,0.6741237692679743
shooting,fbref_shooting_primeira_liga_2022_2023.parquet,"('standard',_'pkatt')",580,580,1.0,580,1.0,0,10,0.20689655172413793,0.886642785846972
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('nation',_'')",536,535,0.9981,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('pos',_'')",536,536,1.0,0,0.0,,,,
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('age',_'')",536,536,1.0,536,1.0,17,40,24.990671641791046,4.354169418356968
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('born',_'')",536,536,1.0,536,1.0,1983,2006,1997.67723880597,4.3632197477509855
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('90s',_'')",536,536,1.0,536,1.0,0.0,34.0,12.513619402985075,9.926039631357835
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('standard',_'gls')",536,536,1.0,536,1.0,0,29,1.587686567164179,3.056440643032344
shooting,fbref_shooting_primeira_liga_2023_2024.parquet,"('standard',_'sh')",536,536,1.0,536,1.0,0,123,14.514925373134329,19.701979624289425
